#proteinId	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score
479284	IPR002110	Ankyrin	HMMSmart	SM00248	no description	21	880,983,1016,1050,1088,1122,1153,1192,1226,1259,1290,1329,1362,1394,1426,1459,1534,1567,1599,1635,1685,	908,1012,1046,1079,1117,1151,1188,1222,1255,1286,1319,1358,1388,1421,1455,1488,1563,1595,1628,1678,1714,	3.4e+03,0.047,0.03,0.0022,0.0012,0.13,3.6e+03,9,0.29,15,0.33,0.12,4.2e+03,8.4e+02,0.00021,15,91,1.1e+03,1.6,0.045,1.8e+03
479284	IPR000433	Zinc finger, ZZ-type	HMMSmart	SM00291	no description	1	1738,	1780,	0.002
479284	IPR002110	Ankyrin	ProfileScan	PS50088	ANK_REPEAT	10	983,1050,1122,1192,1226,1329,1426,1463,1534,1599,	1015,1082,1150,1225,1258,1361,1458,1491,1566,1631,	9.564,9.885,9.003,8.816,10.419,9.244,11.487,9.057,9.057,9.217
479284	IPR000433	Zinc finger, ZZ-type	ProfileScan	PS50135	ZF_ZZ_2	1	1738,	1770,	10.126
479284	IPR002110	Ankyrin	ProfileScan	PS50297	ANK_REP_REGION	1	951,	1718,	122.381
479284	IPR002110	Ankyrin	superfamily	SSF48403	Ankyrin repeat	3	912,1272,1463,	1267,1503,1708,	7.4e-64,1.6e-43,1.7e-39
479338	IPR015366	Peptidase S53, propeptide	HMMPfam	PF09286	Pro-kuma_activ	1	36,	180,	2.3e-48
479338	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	ScanRegExp	PS00138	SUBTILASE_SER	1	562,	572,	NA
479338	IPR000209	Peptidase S8 and S53, subtilisin, kexin, sedolisin	superfamily	SSF52743	Subtilisin-like	1	216,	648,	2.3e-46
479338	IPR009020	Proteinase inhibitor, propeptide	superfamily	SSF54897	Protease propeptides/inhibitors	1	23,	205,	1.5e-26
479368	IPR006903	Protein of unknown function DUF618	HMMPfam	PF04818	DUF618	1	196,	266,	0.00033
479368	IPR006569	Regulation of nuclear pre-mRNA protein	HMMSmart	SM00582	no description	1	137,	278,	0.0026
479368	IPR008942	ENTH/VHS	superfamily	SSF48464	ENTH/VHS domain	1	200,	277,	0.0095
479379	IPR007863	Peptidase M16, C-terminal	HMMPfam	PF05193	Peptidase_M16_C	2	224,820,	410,918,	6.2e-25,1.8e-15
479379	IPR013578	Peptidase M16C associated	HMMPfam	PF08367	M16C_assoc	1	480,	738,	2.4e-65
479379	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like, metal-binding	superfamily	SSF63411	LuxS/MPP-like metallohydrolase	4	38,285,555,813,	279,482,691,969,	3.3e-29,2.1e-08,0.002,2.6e-13
479417	IPR000449	Ubiquitin-associated/translation elongation factor EF1B, N-terminal	HMMPfam	PF00627	UBA	1	285,	326,	4.1e-05
479417	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	HMMSmart	SM00165	no description	1	286,	325,	0.002
479417	IPR015940	Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote	ProfileScan	PS50030	UBA	1	280,	326,	9.993
479417	IPR001623	Heat shock protein DnaJ, N-terminal	superfamily	SSF46565	Chaperone J-domain	1	803,	894,	7.1e-13
479417	IPR009060	UBA-like	superfamily	SSF46934	UBA-like	1	279,	329,	4.4e-05
479418	IPR000608	Ubiquitin-conjugating enzyme, E2	BlastProDom	PD000461	Q9C2A5_NEUCR_Q9C2A5;	1	6,	165,	1e-81
479418	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMPfam	PF00179	UQ_con	1	9,	160,	1.7e-83
479418	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMSmart	SM00212	no description	1	8,	165,	3e-66
479418	IPR000608	Ubiquitin-conjugating enzyme, E2	ProfileScan	PS50127	UBIQUITIN_CONJUGAT_2	1	8,	154,	42.126
479418	IPR000608	Ubiquitin-conjugating enzyme, E2	ScanRegExp	PS00183	UBIQUITIN_CONJUGAT_1	1	79,	94,	8e-5
479418	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	6,	166,	8.5e-64
479444	IPR007262	Vacuolar protein sorting 55	HMMPfam	PF04133	Vps55	1	3,	129,	1.5e-36
479453	IPR005269	Conserved hypothetical protein CHP00730	HMMPfam	PF03641	Lysine_decarbox	1	70,	226,	8.4e-30
479453	IPR005269	Conserved hypothetical protein CHP00730	HMMTigr	TIGR00730	TIGR00730: conserved hypothetical protein T	1	26,	226,	2.8e-50
479465	IPR000182	GCN5-related N-acetyltransferase	HMMPfam	PF00583	Acetyltransf_1	1	67,	147,	1e-11
479465	IPR000182	GCN5-related N-acetyltransferase	ProfileScan	PS51186	GNAT	1	13,	167,	17.919
479465	IPR016181	Acyl-CoA N-acyltransferase	superfamily	SSF55729	Acyl-CoA N-acyltransferases (Nat)	1	13,	166,	5.2e-28
479478	IPR004841	Amino acid permease-associated region	HMMPfam	PF00324	AA_permease	1	32,	508,	2.1e-14
479498	IPR002220	Dihydrodipicolinate synthetase	BlastProDom	PD001859	Q7RZZ0_NEUCR_Q7RZZ0;	1	11,	74,	4e-23
479498	IPR002220	Dihydrodipicolinate synthetase	FPrintScan	PR00146	DHPICSNTHASE	3	43,83,142,	64,101,159,	5.8e-06,5.8e-06,5.8e-06
479498	IPR002220	Dihydrodipicolinate synthetase	HMMPfam	PF00701	DHDPS	1	98,	257,	8.8e-16
479498	IPR000583	Glutamine amidotransferase, class-II	ScanRegExp	PS00443	GATASE_TYPE_II	1	1,	14,	NA
479513	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	24,	64,	9.2e-06
479513	IPR007219	Fungal specific transcription factor	HMMPfam	PF04082	Fungal_trans	1	250,	348,	4.8e-18
479513	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	20,	65,	1.7e-09
479513	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	25,	56,	10.018
479513	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	25,	54,	NA
479513	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	13,	68,	6.3e-11
479523	IPR000620	Protein of unknown function DUF6, transmembrane	HMMPfam	PF00892	DUF6	1	177,	238,	9.6e-08
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	FPrintScan	PR00054	FUNGALZNCYS	3	49,56,64,	55,62,74,	0.42,0.42,0.42
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	48,	84,	1.9e-07
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	44,	87,	1.1e-07
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	49,	77,	10.249
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	49,	76,	8e-5
479524	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	37,	90,	6.2e-11
479531	IPR013149	Alcohol dehydrogenase, zinc-binding	HMMPfam	PF00107	ADH_zinc_N	1	160,	294,	2.3e-17
479531	IPR013154	Alcohol dehydrogenase GroES-like	HMMPfam	PF08240	ADH_N	1	28,	132,	2.2e-27
479531	IPR002328	Alcohol dehydrogenase, zinc-containing, conserved site	ScanRegExp	PS00059	ADH_ZINC	1	55,	69,	8e-5
479531	IPR011032	GroES-like	superfamily	SSF50129	GroES-like	1	2,	147,	6.4e-38
479531	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	136,	296,	1.8e-27
479559	IPR012459	Protein of unknown function DUF1665	HMMPfam	PF07890	Rrp15p	1	142,	290,	5.6e-41
479560	IPR001055	Adrenodoxin	FPrintScan	PR00355	ADRENODOXIN	3	118,138,161,	128,152,169,	1.6e-11,1.6e-11,1.6e-11
479560	IPR001041	Ferredoxin	HMMPfam	PF00111	Fer2	1	86,	171,	1.4e-16
479560	IPR001041	Ferredoxin	ProfileScan	PS51085	2FE2S_FER_2	1	81,	184,	10.704
479560	IPR001055	Adrenodoxin	ScanRegExp	PS00814	ADX	1	118,	128,	8e-5
479560	IPR001041	Ferredoxin	superfamily	SSF54292	2Fe-2S ferredoxin-like	1	80,	181,	1.4e-30
479566	IPR002198	Short-chain dehydrogenase/reductase SDR	FPrintScan	PR00080	SDRFAMILY	3	108,187,199,	119,195,218,	3.2e-08,3.2e-08,3.2e-08
479566	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	6	32,108,171,199,219,252,	49,119,187,218,236,272,	3.1e-30,3.1e-30,3.1e-30,3.1e-30,3.1e-30,3.1e-30
479566	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	31,	218,	5.3e-08
479566	IPR002198	Short-chain dehydrogenase/reductase SDR	ScanRegExp	PS00061	ADH_SHORT	1	186,	214,	NA
479566	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	22,	291,	2.1e-61
479567	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	BlastProDom	PD000252	Q9HEE2_NEUCR_Q9HEE2;	1	148,	179,	4e-12
479567	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	FPrintScan	PR00114	STPHPHTASE	7	122,151,184,218,247,311,339,	149,178,208,244,274,331,355,	1.3e-76,1.3e-76,1.3e-76,1.3e-76,1.3e-76,1.3e-76,1.3e-76
479567	IPR004843	Metallophosphoesterase	HMMPfam	PF00149	Metallophos	1	121,	323,	2.3e-34
479567	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	HMMSmart	SM00156	no description	1	94,	385,	6.1e-143
479567	IPR006186	Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase	ScanRegExp	PS00125	SER_THR_PHOSPHATASE	1	185,	190,	NA
479595	IPR001395	Aldo/keto reductase	BlastProDom	PD000288	O23016_ARATH_O23016;	1	18,	323,	3e-89
479595	IPR005399	Potassium channel, voltage-dependent, beta subunit, KCNAB-related	FPrintScan	PR01577	KCNABCHANNEL	4	126,177,279,292,	136,196,291,305,	1.2e-08,1.2e-08,1.2e-08,1.2e-08
479595	IPR001395	Aldo/keto reductase	HMMPfam	PF00248	Aldo_ket_red	1	19,	339,	1.6e-76
479595	IPR001395	Aldo/keto reductase	superfamily	SSF51430	NAD(P)-linked oxidoreductase	1	13,	346,	1.3e-94
479600	IPR000008	C2 calcium-dependent membrane targeting	HMMPfam	PF00168	C2	1	34,	115,	1.7e-15
479600	IPR000008	C2 calcium-dependent membrane targeting	HMMSmart	SM00239	no description	1	33,	130,	6.7e-11
479600	IPR000008	C2 calcium-dependent membrane targeting	ProfileScan	PS50004	C2	1	19,	115,	11.848
479600	IPR008973	C2 calcium/lipid-binding region, CaLB	superfamily	SSF49562	C2 domain (Calcium/lipid-binding domain, CaLB)	1	27,	156,	5.3e-23
479616	IPR008030	NmrA-like	HMMPfam	PF05368	NmrA	1	4,	257,	0.00018
479616	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	1,	327,	9.9e-21
479633	IPR010987	Glutathione S-transferase, C-terminal-like	superfamily	SSF47616	Glutathione S-transferase (GST), C-terminal domain	1	165,	236,	0.0096
479633	IPR012336	Thioredoxin-like fold	superfamily	SSF52833	Thioredoxin-like	1	16,	99,	1.3e-05
479635	IPR001680	WD40 repeat	BlastProDom	PD000018	POP3_SCHPO_O74184;	1	826,	858,	0.004
479635	IPR001680	WD40 repeat	HMMPfam	PF00400	WD40	1	820,	858,	4.2e-09
479635	IPR007111	NACHT nucleoside triphosphatase	HMMPfam	PF05729	NACHT	1	339,	522,	4.7e-16
479635	IPR001680	WD40 repeat	HMMSmart	SM00320	no description	3	819,861,1179,	858,900,1218,	9.6e-05,1.4,69
479635	IPR001680	WD40 repeat	ProfileScan	PS50082	WD_REPEATS_2	1	826,	867,	14.051
479635	IPR001680	WD40 repeat	ProfileScan	PS50294	WD_REPEATS_REGION	1	826,	909,	14.002
479635	IPR007111	NACHT nucleoside triphosphatase	ProfileScan	PS50837	NACHT	1	339,	484,	13.019
479635	IPR001680	WD40 repeat	ScanRegExp	PS00678	WD_REPEATS_1	1	845,	859,	8e-5
479635	IPR011046	WD40 repeat-like	superfamily	SSF50978	WD40 repeat-like	1	814,	1102,	6.1e-26
479650	IPR000924	Glutamyl/glutaminyl-tRNA synthetase, class Ic	FPrintScan	PR00987	TRNASYNTHGLU	4	118,148,294,310,	130,161,304,318,	6.9e-13,6.9e-13,6.9e-13,6.9e-13
479650	IPR000924	Glutamyl/glutaminyl-tRNA synthetase, class Ic	HMMPfam	PF00749	tRNA-synt_1c	1	114,	421,	3.3e-132
479650	IPR000924	Glutamyl/glutaminyl-tRNA synthetase, class Ic	HMMPfam	PF03950	tRNA-synt_1c_C	1	423,	602,	3.6e-46
479650	IPR004526	Glutamyl-tRNA synthetase, class Ic, archaeal/eukaryotic cytosolic	HMMTigr	TIGR00463	gltX_arch: glutamyl-tRNA synthetase	1	28,	626,	1.8e-173
479650	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	ScanRegExp	PS00178	AA_TRNA_LIGASE_I	1	121,	132,	8e-5
479650	IPR010987	Glutathione S-transferase, C-terminal-like	superfamily	SSF47616	Glutathione S-transferase (GST), C-terminal domain	1	17,	88,	0.00078
479650	IPR011035	Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding	superfamily	SSF50715	Ribosomal protein L25-like	1	423,	631,	5.8e-49
479664	IPR005200	Glycoside hydrolase, family 81	HMMPfam	PF03639	Glyco_hydro_81	1	52,	718,	2.2e-32
479664	IPR008999	Actin-crosslinking proteins	superfamily	SSF50405	Actin-crosslinking proteins	1	784,	860,	0.00033
479669	IPR006809	TAFII28-like protein	HMMPfam	PF04719	TAFII28	1	165,	280,	2.5e-23
479669	IPR009072	Histone-fold	superfamily	SSF47113	Histone-fold	1	172,	287,	6.6e-22
479673	IPR003604	Zinc finger, U1-type	HMMSmart	SM00451	no description	1	246,	280,	0.0022
479673	IPR000690	Zinc finger, C2H2-type matrin	ProfileScan	PS50171	ZF_MATRIN	1	406,	437,	8.888
479673	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	1	251,	273,	NA
479695	IPR007087	Zinc finger, C2H2-type	HMMPfam	PF00096	zf-C2H2	2	54,84,	78,108,	8.7e-06,3.8e-06
479695	IPR015880	Zinc finger, C2H2-like	HMMSmart	SM00355	no description	2	54,84,	78,108,	0.013,0.0051
479695	IPR007087	Zinc finger, C2H2-type	ProfileScan	PS50157	ZINC_FINGER_C2H2_2	2	54,84,	83,113,	9.910,11.032
479695	IPR007087	Zinc finger, C2H2-type	ScanRegExp	PS00028	ZINC_FINGER_C2H2_1	2	56,86,	78,108,	8e-5,8e-5
479707	IPR000262	FMN-dependent alpha-hydroxy acid dehydrogenase	HMMPfam	PF01070	FMN_dh	1	47,	409,	1.3e-102
479707	IPR012133	Alpha-hydroxy acid dehydrogenase, FMN-dependent	HMMPIR	PIRSF000138	Alpha-hydroxy acid dehydrogenase, FMN-dependent	1	17,	412,	2.3e-117
479715	IPR001440	Tetratricopeptide TPR-1	HMMPfam	PF00515	TPR_1	3	136,317,460,	169,350,493,	4.9e-05,0.13,0.2
479715	IPR013105	Tetratricopeptide TPR2	HMMPfam	PF07719	TPR_2	2	419,494,	452,527,	0.0012,0.00022
479715	IPR013026	Tetratricopeptide region	HMMSmart	SM00028	no description	8	68,136,249,317,351,419,460,494,	98,169,282,350,384,452,493,527,	4.6e+02,0.0036,1.1e+02,14,52,0.016,15,0.044
479715	IPR013026	Tetratricopeptide region	ProfileScan	PS50005	TPR	6	136,317,351,419,460,494,	169,350,384,452,493,527,	7.228,7.552,6.756,7.700,8.054,8.349
479715	IPR013026	Tetratricopeptide region	ProfileScan	PS50293	TPR_REGION	2	136,317,	169,527,	6.835,27.046
479745	IPR006094	FAD linked oxidase, N-terminal	HMMPfam	PF01565	FAD_binding_4	1	122,	213,	4.1e-15
479745	IPR016166	FAD-binding, type 2	superfamily	SSF56176	FAD-binding domain	1	47,	244,	3.6e-36
479776	IPR003959	AAA ATPase, core	HMMPfam	PF00004	AAA	1	910,	1101,	3.8e-16
479776	IPR003593	AAA+ ATPase, core	HMMSmart	SM00382	no description	1	907,	1032,	2.3e-11
479781	IPR008914	Phosphatidylethanolamine-binding protein PEBP	BlastProDom	PD004330	Q6CUW6_EEEEE_Q6CUW6;	1	281,	377,	0.002
479781	IPR008914	Phosphatidylethanolamine-binding protein PEBP	HMMPfam	PF01161	PBP	1	218,	380,	1.1e-05
479781	IPR008914	Phosphatidylethanolamine-binding protein PEBP	superfamily	SSF49777	PEBP-like	1	202,	394,	1.7e-40
479789	IPR001288	Initiation factor 3	BlastProDom	PD002880	IF3_OCEIH_Q8EPF5;	1	202,	270,	0.006
479789	IPR001288	Initiation factor 3	HMMPfam	PF00707	IF3_C	1	193,	283,	6.3e-05
479789	IPR001288	Initiation factor 3	superfamily	SSF54364	Translation initiation factor IF3, N-terminal domain	1	105,	187,	0.015
479789	IPR001288	Initiation factor 3	superfamily	SSF55200	Translation initiation factor IF3, C-terminal domain	1	195,	283,	5.5e-14
479794	IPR000873	AMP-dependent synthetase and ligase	FPrintScan	PR00154	AMPBINDING	2	180,192,	191,200,	0.5,0.5
479794	IPR000873	AMP-dependent synthetase and ligase	HMMPfam	PF00501	AMP-binding	1	79,	460,	2.3e-48
479794	IPR000873	AMP-dependent synthetase and ligase	ScanRegExp	PS00455	AMP_BINDING	1	185,	196,	8e-5
479817	IPR006090	Acyl-CoA oxidase/dehydrogenase, type 1	HMMPfam	PF00441	Acyl-CoA_dh_1	1	223,	381,	0.00069
479817	IPR006091	Acyl-CoA dehydrogenase/oxidase, central region	HMMPfam	PF02770	Acyl-CoA_dh_M	1	101,	162,	4.4e-05
479817	IPR009075	Acyl-CoA dehydrogenase/oxidase C-terminal	superfamily	SSF47203	Acyl-CoA dehydrogenase C-terminal domain-like	1	227,	387,	2.2e-17
479817	IPR009100	Acyl-CoA dehydrogenase/oxidase, middle and N-terminal	superfamily	SSF56645	Acyl-CoA dehydrogenase NM domain-like	1	98,	224,	2.8e-13
479819	IPR002048	Calcium-binding EF-hand	ScanRegExp	PS00018	EF_HAND_1	1	63,	75,	NA
479863	IPR002347	Glucose/ribitol dehydrogenase	FPrintScan	PR00081	GDHRDH	4	30,104,182,203,	47,115,201,220,	1.2e-10,1.2e-10,1.2e-10,1.2e-10
479863	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	adh_short	1	29,	147,	2.7e-08
479863	IPR016040	NAD(P)-binding	superfamily	SSF51735	NAD(P)-binding Rossmann-fold domains	1	27,	262,	1.1e-41
479912	IPR006102	Glycoside hydrolase family 2, immunoglobulin-like beta-sandwich	HMMPfam	PF00703	Glyco_hydro_2	1	202,	303,	7.5e-06
479912	IPR006102	Glycoside hydrolase family 2, immunoglobulin-like beta-sandwich	superfamily	SSF49303	beta-Galactosidase/glucuronidase domain	1	202,	304,	2.4e-13
479912	IPR008979	Galactose-binding like	superfamily	SSF49785	Galactose-binding domain-like	1	6,	202,	1.5e-22
479912	IPR017853	Glycoside hydrolase, catalytic core	superfamily	SSF51445	(Trans)glycosidases	1	314,	659,	7.1e-57
479923	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	HMMPfam	PF03095	PTPA	1	23,	358,	1e-97
479923	IPR004327	Phosphotyrosyl phosphatase activator, PTPA	HMMPIR	PIRSF016325	Phosphotyrosyl phosphatase activator	1	1,	370,	3.8e-129
479924	IPR013941	Sporulation protein Zds1, C-terminal	HMMPfam	PF08632	Zds1_C	1	733,	785,	7e-36
479954	IPR003196	Transcription initiation factor IIF, beta subunit	HMMPfam	PF02270	TFIIF_beta	1	32,	351,	7.4e-24
479954	IPR011039	Transcription Factor IIF, Rap30/Rap74, interaction	superfamily	SSF50916	Rap30/74 interaction domains	1	28,	159,	7.7e-22
479987	IPR002328	Alcohol dehydrogenase, zinc-containing, conserved site	ScanRegExp	PS00059	ADH_ZINC	1	421,	435,	NA
479998	IPR000608	Ubiquitin-conjugating enzyme, E2	BlastProDom	PD000461	Q7S086_NEUCR_Q7S086;	1	43,	148,	3e-54
479998	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMPfam	PF00179	UQ_con	1	7,	142,	5.3e-55
479998	IPR000608	Ubiquitin-conjugating enzyme, E2	HMMSmart	SM00212	no description	1	3,	147,	1.9e-47
479998	IPR000608	Ubiquitin-conjugating enzyme, E2	ProfileScan	PS50127	UBIQUITIN_CONJUGAT_2	1	25,	136,	31.829
479998	IPR000608	Ubiquitin-conjugating enzyme, E2	ScanRegExp	PS00183	UBIQUITIN_CONJUGAT_1	1	72,	88,	8e-5
479998	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	superfamily	SSF54495	UBC-like	1	1,	150,	5.3e-44
480024	IPR001567	Peptidase M3A and M3B, thimet/oligopeptidase F	HMMPfam	PF01432	Peptidase_M3	1	224,	700,	6.7e-152
480024	IPR006025	Peptidase M, neutral zinc metallopeptidases, zinc-binding site	ScanRegExp	PS00142	ZINC_PROTEASE	1	481,	490,	NA
480074	IPR007853	Zinc finger, Zim17-type	HMMPfam	PF05180	zf-DNL	1	206,	271,	8.3e-24
480080	IPR001353	20S proteasome, A and B subunits	HMMPfam	PF00227	Proteasome	1	31,	244,	6.2e-52
480080	IPR000426	Proteasome alpha-subunit, conserved site	ScanRegExp	PS00388	PROTEASOME_A	1	8,	30,	8e-5
480129	IPR006157	Dihydroneopterin aldolase	HMMPfam	PF02152	FolB	1	188,	301,	5.7e-07
480147	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMPfam	PF00172	Zn_clus	1	9,	48,	1.5e-08
480147	IPR001138	Fungal transcriptional regulatory protein, N-terminal	HMMSmart	SM00066	no description	1	5,	49,	2.2e-05
480147	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ProfileScan	PS50048	ZN2_CY6_FUNGAL_2	1	10,	40,	10.535
480147	IPR001138	Fungal transcriptional regulatory protein, N-terminal	ScanRegExp	PS00463	ZN2_CY6_FUNGAL_1	1	10,	38,	8e-5
480147	IPR001138	Fungal transcriptional regulatory protein, N-terminal	superfamily	SSF57701	Zn2/Cys6 DNA-binding domain	1	8,	48,	7.5e-10
480163	IPR005301	Mob1/phocein	HMMPfam	PF03637	Mob1_phocein	1	27,	239,	3.7e-31
480163	IPR005301	Mob1/phocein	superfamily	SSF101152	Mob1/phocein	1	30,	250,	7.3e-54
480184	IPR005606	Sec20	HMMPfam	PF03908	Sec20	1	178,	269,	2.9e-14
480185	IPR001303	Class II aldolase/adducin, N-terminal	HMMPfam	PF00596	Aldolase_II	1	22,	218,	6.8e-30
480185	IPR017714	Methylthioribulose-1-phosphate dehydratase	HMMTigr	TIGR03328	salvage_mtnB: methylthioribulose-1-phosp	1	24,	219,	7.4e-55
480185	IPR001303	Class II aldolase/adducin, N-terminal	superfamily	SSF53639	AraD-like aldolase/epimerase	1	16,	217,	7.7e-41
480208	IPR001910	Inosine/uridine-preferring nucleoside hydrolase	BlastProDom	PD007736	Q6C1Y0_EEEEE_Q6C1Y0;	1	10,	241,	5e-43
480208	IPR001910	Inosine/uridine-preferring nucleoside hydrolase	HMMPfam	PF01156	IU_nuc_hydro	1	4,	393,	8.6e-23
480208	IPR001910	Inosine/uridine-preferring nucleoside hydrolase	superfamily	SSF53590	Nucleoside hydrolase	1	4,	431,	5.9e-63
480229	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region	BlastProDom	PD000139	Q873E8_NEUCR_Q873E8;	1	156,	217,	2e-21
480229	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	FPrintScan	PR00368	FADPNR	5	9,144,179,270,313,	31,153,204,284,320,	1e-25,1e-25,1e-25,1e-25,1e-25
480229	IPR001100	Pyridine nucleotide-disulphide oxidoreductase, class I	FPrintScan	PR00411	PNDRDTASEI	9	9,42,144,179,270,313,352,421,443,	31,57,153,204,284,320,373,436,463,	3.6e-65,3.6e-65,3.6e-65,3.6e-65,3.6e-65,3.6e-65,3.6e-65,3.6e-65,3.6e-65
480229	IPR000815	Mercuric reductase	FPrintScan	PR00945	HGRDTASE	5	20,55,145,179,199,	38,74,162,196,214,	3.1e-11,3.1e-11,3.1e-11,3.1e-11,3.1e-11
480229	IPR001327	Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region	HMMPfam	PF00070	Pyr_redox	1	179,	277,	3.8e-32
480229	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation	HMMPfam	PF02852	Pyr_redox_dim	1	356,	469,	5e-48
480229	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase	HMMPfam	PF07992	Pyr_redox_2	1	9,	323,	1e-57
480229	IPR006322	Glutathione reductase, animal and bacterial	HMMTigr	TIGR01421	gluta_reduc_1: glutathione-disulfide re	1	6,	469,	1.7e-250
480229	IPR012999	Pyridine nucleotide-disulphide oxidoreductase, class I, active site	ScanRegExp	PS00076	PYRIDINE_REDOX_1	1	43,	53,	8e-5
480229	IPR016156	FAD/NAD-linked reductase, dimerisation	superfamily	SSF55424	FAD/NAD-linked reductases, dimerisation (C-terminal) domain	1	353,	469,	1.3e-30
480270	IPR006966	Peroxin-3	HMMPfam	PF04882	Peroxin-3	1	2,	449,	7.6e-54
480274	IPR013182	Protein of unknown function DUF1720	HMMPfam	PF08226	DUF1720	1	329,	437,	0.00093
480274	IPR000261	EPS15 homology (EH)	HMMSmart	SM00027	no description	2	193,450,	288,545,	6.9e-34,4.8e-45
480274	IPR000261	EPS15 homology (EH)	ProfileScan	PS50031	EH	2	200,457,	289,546,	20.409,25.319
480274	IPR002048	Calcium-binding EF-hand	ProfileScan	PS50222	EF_HAND_2	2	233,490,	268,525,	5.336,9.632
480293	IPR007303	TIP41-like protein	HMMPfam	PF04176	TIP41	1	58,	236,	2.1e-70
480318	IPR003006	Immunoglobulin/major histocompatibility complex, conserved site	ScanRegExp	PS00290	IG_MHC	1	471,	477,	NA
480318	IPR002893	Zinc finger, MYND-type	ScanRegExp	PS01360	ZF_MYND_1	1	288,	333,	NA
480319	IPR003247	Calponin-like actin-binding subtype	BlastProDom	PD001527	Q7RZT7_NEUCR_Q7RZT7;	1	50,	90,	1e-11
480319	IPR003096	SM22/calponin	FPrintScan	PR00888	SM22CALPONIN	4	19,44,95,181,	32,59,110,196,	4.1e-08,4.1e-08,4.1e-08,4.1e-08
